date,campaign_id,campaign_name,impressions,clicks,cost_usd
2025-05-12,103,Shopping - All Products,63078,2689,561.46
2025-05-13,103,Shopping - All Products,74103,1627,513.95
2025-05-14,103,Shopping - All Products,56255,2883,473.49
2025-05-15,103,Shopping - All Products,67245,3781,531.64
2025-05-16,103,Shopping - All Products,50078,2103,420.63
2025-05-17,103,Shopping - All Products,45811,2104,435.06
2025-05-18,103,Shopping - All Products,60618,3167,525.29
2025-05-19,103,Shopping - All Products,49014,1666,380.49
2025-05-20,103,Shopping - All Products,59810,1452,405.1
2025-05-21,103,Shopping - All Products,68956,2886,499.72
2025-05-22,103,Shopping - All Products,46950,2426,502.02
2025-05-23,103,Shopping - All Products,60772,2935,450.61
2025-05-24,103,Shopping - All Products,53645,1462,439.71
2025-05-25,103,Shopping - All Products,66832,3887,551.43
2025-05-26,103,Shopping - All Products,26122,755,306.16
2025-05-27,103,Shopping - All Products,67541,2716,523.79
2025-05-28,103,Shopping - All Products,41355,970,357.52
2025-05-29,103,Shopping - All Products,44462,2223,459.24
2025-05-30,103,Shopping - All Products,48592,1680,447.61
2025-05-31,103,Shopping - All Products,31314,1157,359.27
2025-06-01,103,Shopping - All Products,53735,1432,401.66
2025-06-02,103,Shopping - All Products,77323,2504,520.12
2025-06-03,103,Shopping - All Products,67176,3065,547.58
2025-06-04,103,Shopping - All Products,68200,1394,470.56
2025-06-05,103,Shopping - All Products,65446,3700,541.73
2025-06-06,103,Shopping - All Products,50587,1542,408.89
2025-06-07,103,Shopping - All Products,27766,1287,320.63
2025-06-08,103,Shopping - All Products,42307,1543,424.58
2025-06-09,103,Shopping - All Products,68072,3440,497.91
2025-06-10,103,Shopping - All Products,29537,666,352.65
2025-06-11,103,Shopping - All Products,64745,2544,481.12
2025-06-12,103,Shopping - All Products,70409,3665,488.7
2025-06-13,103,Shopping - All Products,41503,1918,331.22
2025-06-14,103,Shopping - All Products,71970,3229,519.26
2025-06-15,103,Shopping - All Products,43428,2202,461.93
2025-06-16,103,Shopping - All Products,60444,2310,561.64
2025-06-17,103,Shopping - All Products,36451,2001,410.72
2025-06-18,103,Shopping - All Products,55726,1318,547.25
2025-06-19,103,Shopping - All Products,31410,1141,391.95
2025-06-20,103,Shopping - All Products,59526,1752,420.69
2025-06-21,103,Shopping - All Products,37977,2048,384.93
2025-06-22,103,Shopping - All Products,47620,2415,338.02
2025-06-23,103,Shopping - All Products,63380,3782,530.82
2025-06-24,103,Shopping - All Products,43166,879,350.28
2025-06-25,103,Shopping - All Products,50210,2706,528.41
2025-06-26,103,Shopping - All Products,34964,1577,424.21
2025-06-27,103,Shopping - All Products,38953,1497,311.69
2025-06-28,103,Shopping - All Products,41872,1243,437.42
2025-06-29,103,Shopping - All Products,54952,2321,401.5
2025-06-30,103,Shopping - All Products,53759,2175,505.04
2025-07-01,103,Shopping - All Products,36416,1256,357.18
2025-07-02,103,Shopping - All Products,36520,1852,369.62
2025-07-03,103,Shopping - All Products,57575,2541,441.67
2025-07-04,103,Shopping - All Products,33989,1535,324.18
2025-07-05,103,Shopping - All Products,51425,1201,465.07
2025-07-06,103,Shopping - All Products,63506,2886,434.32
2025-07-07,103,Shopping - All Products,31229,1758,348.86
2025-07-08,103,Shopping - All Products,50064,1465,444.61
2025-07-09,103,Shopping - All Products,50744,2313,548.3
2025-07-10,103,Shopping - All Products,60026,2527,479.63
2025-07-11,103,Shopping - All Products,53698,1641,516.31
2025-07-12,103,Shopping - All Products,55194,1788,424.68
2025-07-13,103,Shopping - All Products,37410,1150,339.28
2025-07-14,103,Shopping - All Products,40130,1455,322.02
2025-07-15,103,Shopping - All Products,58869,3097,474.51
2025-07-16,103,Shopping - All Products,58900,2179,445.42
2025-07-17,103,Shopping - All Products,32883,707,402.81
2025-07-18,103,Shopping - All Products,39432,914,328.88
2025-07-19,103,Shopping - All Products,80436,4326,548.01
2025-07-20,103,Shopping - All Products,48224,1535,395.42
2025-07-21,103,Shopping - All Products,73723,3483,527.61
2025-07-22,103,Shopping - All Products,43787,1879,419.48
2025-07-23,103,Shopping - All Products,59734,1767,555.38
2025-07-24,103,Shopping - All Products,33108,1639,315.96
2025-07-25,103,Shopping - All Products,43211,1918,453.49
2025-07-26,103,Shopping - All Products,45408,1439,481.34
2025-07-27,103,Shopping - All Products,53706,2081,504.14
2025-07-28,103,Shopping - All Products,59234,1676,425.65
2025-07-29,103,Shopping - All Products,41999,1245,305.18
2025-07-30,103,Shopping - All Products,61722,2644,508.47
2025-07-31,103,Shopping - All Products,37737,939,329.72
2025-08-01,103,Shopping - All Products,39644,1845,365.7
2025-08-02,103,Shopping - All Products,38978,897,348.97
2025-08-03,103,Shopping - All Products,46464,1189,436.39
2025-08-04,103,Shopping - All Products,35550,1289,312.86
2025-08-05,103,Shopping - All Products,54638,1345,472.69
2025-08-06,103,Shopping - All Products,59736,1438,457.17
2025-08-07,103,Shopping - All Products,47914,2342,346.71
2025-08-08,103,Shopping - All Products,46039,2677,510.27
2025-08-09,103,Shopping - All Products,39129,1117,454.76
2025-08-10,103,Shopping - All Products,55771,1355,461.64
2025-08-11,103,Shopping - All Products,56231,1620,535.41
2025-08-12,103,Shopping - All Products,60152,3337,517.17
2025-08-13,103,Shopping - All Products,51901,1640,447.23
2025-08-14,103,Shopping - All Products,40949,2129,407.78
2025-08-15,103,Shopping - All Products,51781,2921,505.73
2025-08-16,103,Shopping - All Products,37902,1485,355.33
2025-08-17,103,Shopping - All Products,56421,2538,412.54
2025-08-18,103,Shopping - All Products,28634,1192,333.77
2025-08-19,103,Shopping - All Products,28988,1552,323.68
2025-08-20,103,Shopping - All Products,53215,2456,542.8
2025-08-21,103,Shopping - All Products,41942,2145,322.45
2025-08-22,103,Shopping - All Products,52113,1434,518.24
2025-08-23,103,Shopping - All Products,58509,2934,456.01
2025-08-24,103,Shopping - All Products,46848,1970,488.62
2025-08-25,103,Shopping - All Products,32249,1664,375.3
2025-08-26,103,Shopping - All Products,32231,1297,309.65
2025-08-27,103,Shopping - All Products,37825,1351,304.98
2025-08-28,103,Shopping - All Products,52682,2188,493.48
2025-08-29,103,Shopping - All Products,45402,1136,313.1
2025-08-30,103,Shopping - All Products,69940,3401,470.39
2025-08-31,103,Shopping - All Products,51344,2402,386.75
2025-09-01,103,Shopping - All Products,41227,2279,476.8
2025-09-02,103,Shopping - All Products,38301,1480,382.8
2025-09-03,103,Shopping - All Products,28433,1243,320.09
2025-09-04,103,Shopping - All Products,33076,887,394.68
2025-09-05,103,Shopping - All Products,64452,3701,482.66
2025-09-06,103,Shopping - All Products,70379,2207,537.7
2025-09-07,103,Shopping - All Products,63335,2867,503.49
2025-09-08,103,Shopping - All Products,65992,1935,443.46
2025-09-09,103,Shopping - All Products,75045,2945,525.09
2025-09-10,103,Shopping - All Products,31294,1767,353.75
2025-09-11,103,Shopping - All Products,46805,2275,361.29
2025-09-12,103,Shopping - All Products,40035,1190,435.74
2025-09-13,103,Shopping - All Products,26396,1460,313.38
2025-09-14,103,Shopping - All Products,60843,2193,539.83
2025-09-15,103,Shopping - All Products,53147,2044,520.76
2025-09-16,103,Shopping - All Products,69563,1844,501.44
2025-09-17,103,Shopping - All Products,35439,1285,431.19
2025-09-18,103,Shopping - All Products,34789,1247,404.42
2025-09-19,103,Shopping - All Products,31328,1790,378.86
2025-09-20,103,Shopping - All Products,47671,1767,-43.349000000000004
2025-09-21,103,Shopping - All Products,48135,2814,449.92
2025-09-22,103,Shopping - All Products,49200,2613,334.95
2025-09-23,103,Shopping - All Products,44231,1252,372.69
2025-09-24,103,Shopping - All Products,33031,1276,383.66
2025-09-25,103,Shopping - All Products,41743,2465,374.63
2025-09-26,103,Shopping - All Products,47449,2478,450.75
2025-09-27,103,Shopping - All Products,50517,2618,529.37
2025-09-28,103,Shopping - All Products,74931,3347,
2025-09-29,103,Shopping - All Products,55277,1202,528.45
2025-09-30,103,Shopping - All Products,54600,1106,462.66
2025-10-01,103,Shopping - All Products,43365,1711,391.72
2025-10-02,103,Shopping - All Products,40691,1002,332.83
2025-10-03,103,Shopping - All Products,43914,2588,372.23
2025-10-04,103,Shopping - All Products,35129,1185,389.29
2025-10-05,103,Shopping - All Products,48131,1675,335.8
2025-10-06,103,Shopping - All Products,48288,2172,465.32
2025-10-07,103,Shopping - All Products,39882,1769,348.44
2025-10-08,103,Shopping - All Products,61606,3169,449.06
2025-10-09,103,Shopping - All Products,49413,1491,404.19
2025-10-10,103,Shopping - All Products,57444,2728,536.04
2025-10-11,103,Shopping - All Products,73001,2884,518.5
2025-10-12,103,Shopping - All Products,73490,3436,501.92
2025-10-13,103,Shopping - All Products,56657,1384,378.12
2025-10-14,103,Shopping - All Products,54307,3073,399.86
2025-10-15,103,Shopping - All Products,57257,2978,482.43
2025-10-16,103,Shopping - All Products,31810,1053,321.0
2025-10-17,103,Shopping - All Products,50835,2342,409.48
2025-10-18,103,Shopping - All Products,51117,1043,559.33
2025-10-19,103,Shopping - All Products,51028,2803,482.15
2025-10-20,103,Shopping - All Products,59353,3482,477.53
2025-10-21,103,Shopping - All Products,53435,1446,
2025-10-22,103,Shopping - All Products,49893,2180,547.87
2025-10-23,103,Shopping - All Products,59483,3044,467.49
2025-10-24,103,Shopping - All Products,35873,1393,344.04
2025-10-25,103,Shopping - All Products,45269,1575,316.56
2025-10-26,103,Shopping - All Products,50815,2315,541.52
2025-10-27,103,Shopping - All Products,41663,1162,366.45
2025-10-28,103,Shopping - All Products,59146,1870,534.63
2025-10-29,103,Shopping - All Products,27712,1326,318.58
2025-10-30,103,Shopping - All Products,56564,1431,409.41
2025-10-31,103,Shopping - All Products,76960,3087,544.61
2025-11-01,103,Shopping - All Products,81891,4892,572.88
2025-11-02,103,Shopping - All Products,106127,5443,826.76
2025-11-03,103,Shopping - All Products,89419,2110,798.0
2025-11-04,103,Shopping - All Products,67725,2481,509.14
2025-11-05,103,Shopping - All Products,99623,5623,712.41
2025-11-06,103,Shopping - All Products,51490,1175,640.89
2025-11-07,103,Shopping - All Products,120167,4452,819.27
2025-11-08,103,Shopping - All Products,69048,3489,648.35
2025-11-09,103,Shopping - All Products,65496,3420,783.44
2025-11-10,103,Shopping - All Products,103692,3387,782.4
2025-11-11,103,Shopping - All Products,63644,3806,686.97
2025-11-12,103,Shopping - All Products,82143,3243,797.0
2025-11-13,103,Shopping - All Products,77826,3623,630.06
2025-11-14,103,Shopping - All Products,49792,1092,587.14
2025-11-15,103,Shopping - All Products,65095,1815,707.19
2025-11-16,103,Shopping - All Products,59120,1598,570.19
2025-11-17,103,Shopping - All Products,95368,2016,889.01
2025-11-18,103,Shopping - All Products,101798,3106,770.42
2025-11-19,103,Shopping - All Products,95044,5177,875.71
2025-11-20,103,Shopping - All Products,50938,1775,523.21
2025-11-21,103,Shopping - All Products,119939,4660,860.14
2025-11-22,103,Shopping - All Products,89993,4470,733.08
2025-11-23,103,Shopping - All Products,47609,1019,520.29
2025-11-24,103,Shopping - All Products,91121,3166,663.99
2025-11-25,103,Shopping - All Products,73765,1978,797.43
2025-11-26,103,Shopping - All Products,77045,4291,551.95
2025-11-27,103,Shopping - All Products,70118,3323,871.08
2025-11-28,103,Shopping - All Products,46349,1618,495.55
2025-11-29,103,Shopping - All Products,104026,2856,802.55
2025-11-30,103,Shopping - All Products,111868,2350,778.67
2025-12-01,103,Shopping - All Products,55749,1426,569.03
2025-12-02,103,Shopping - All Products,128849,3617,861.92
2025-12-03,103,Shopping - All Products,84099,4879,603.44
2025-12-04,103,Shopping - All Products,67647,1554,536.85
2025-12-05,103,Shopping - All Products,108382,3068,727.71
2025-12-06,103,Shopping - All Products,67053,1827,778.09
2025-12-07,103,Shopping - All Products,86198,4184,652.72
2025-12-08,103,Shopping - All Products,70820,1760,619.4
2025-12-09,103,Shopping - All Products,81278,4180,772.07
2025-12-10,103,Shopping - All Products,63957,1526,730.77
2025-12-11,103,Shopping - All Products,73417,4198,500.12
2025-12-12,103,Shopping - All Products,54342,2116,584.18
2025-12-13,103,Shopping - All Products,88445,5223,725.41
2025-12-14,103,Shopping - All Products,63994,2429,651.18
2025-12-15,103,Shopping - All Products,83376,2427,869.24
2025-12-16,103,Shopping - All Products,52488,2364,-64.61
2025-12-17,103,Shopping - All Products,92305,3160,766.96
2025-12-18,103,Shopping - All Products,124268,6669,853.91
2025-12-19,103,Shopping - All Products,84487,4185,581.99
2025-12-20,103,Shopping - All Products,73106,2861,641.83
2025-12-21,103,Shopping - All Products,78536,3115,718.72
2025-12-22,103,Shopping - All Products,70942,3718,627.6
2025-12-23,103,Shopping - All Products,73450,2941,489.88
2025-12-24,103,Shopping - All Products,58481,3375,620.83
2025-12-25,103,Shopping - All Products,85998,2720,867.17
2025-12-26,103,Shopping - All Products,62565,3512,552.85
2025-12-27,103,Shopping - All Products,67109,3432,755.04
2025-12-28,103,Shopping - All Products,66722,3975,763.5
2025-12-29,103,Shopping - All Products,78743,2100,637.59
2025-12-30,103,Shopping - All Products,45489,954,496.91
2025-12-31,103,Shopping - All Products,67287,2892,572.75
2026-01-01,103,Shopping - All Products,47110,2605,345.85
2026-01-02,103,Shopping - All Products,27801,1484,308.55
2026-01-03,103,Shopping - All Products,48512,1978,390.67
2026-01-04,103,Shopping - All Products,37232,1627,364.48
2026-01-05,103,Shopping - All Products,28373,1595,315.94
2026-01-06,103,Shopping - All Products,30812,1067,264.97
2026-01-07,103,Shopping - All Products,21270,776,245.4
2026-01-08,103,Shopping - All Products,35199,1748,298.24
2026-01-09,103,Shopping - All Products,49029,1014,406.75
2026-01-10,103,Shopping - All Products,35588,1662,260.69
2026-01-11,103,Shopping - All Products,51945,2673,369.81
2026-01-12,103,Shopping - All Products,31992,1189,247.91
2026-01-13,103,Shopping - All Products,26021,1095,316.1
2026-01-14,103,Shopping - All Products,57641,2480,388.55
2026-01-15,103,Shopping - All Products,41918,1010,449.1
2026-01-16,103,Shopping - All Products,31276,1416,341.94
2026-01-17,103,Shopping - All Products,43833,1438,377.58
2026-01-18,103,Shopping - All Products,38929,2263,398.0
2026-01-19,103,Shopping - All Products,48251,1016,399.5
2026-01-20,103,Shopping - All Products,33756,1219,262.66
2026-01-21,103,Shopping - All Products,48343,2371,328.59
2026-01-22,103,Shopping - All Products,36839,2028,279.16
2026-01-23,103,Shopping - All Products,42866,1810,304.31
2026-01-24,103,Shopping - All Products,40459,2226,381.62
2026-01-25,103,Shopping - All Products,45197,1986,386.48
2026-01-26,103,Shopping - All Products,49775,999,442.61
2026-01-27,103,Shopping - All Products,34895,1703,245.71
2026-01-28,103,Shopping - All Products,37650,2105,253.31
2026-01-29,103,Shopping - All Products,35631,1215,248.78
2026-01-30,103,Shopping - All Products,37446,2224,251.03
2026-01-31,103,Shopping - All Products,47827,2293,448.84
2026-02-01,103,Shopping - All Products,48073,1672,333.24
2026-02-02,103,Shopping - All Products,51530,2575,428.25
2026-02-03,103,Shopping - All Products,25435,1389,284.83
2026-02-04,103,Shopping - All Products,34662,1447,244.38
2026-02-05,103,Shopping - All Products,47677,1854,392.33
2026-02-06,103,Shopping - All Products,29213,1188,243.29
2026-02-07,103,Shopping - All Products,49642,1736,417.81
2026-02-08,103,Shopping - All Products,52691,1533,370.89
2026-02-09,103,Shopping - All Products,50206,1461,432.27
2026-02-10,103,Shopping - All Products,38248,1101,384.29
2026-02-11,103,Shopping - All Products,39402,840,344.58
2026-02-12,103,Shopping - All Products,36196,1147,332.05
2026-02-13,103,Shopping - All Products,26619,1578,265.15
2026-02-14,103,Shopping - All Products,35273,1914,312.75
2026-02-15,103,Shopping - All Products,38129,1765,351.49
2026-02-16,103,Shopping - All Products,29805,695,369.42
2026-02-17,103,Shopping - All Products,53120,1174,361.87
2026-02-18,103,Shopping - All Products,55025,2749,449.35
2026-02-19,103,Shopping - All Products,40981,2359,273.4
2026-02-20,103,Shopping - All Products,40800,1019,322.91
2026-02-21,103,Shopping - All Products,32994,1261,347.46
2026-02-22,103,Shopping - All Products,37268,879,371.16
2026-02-23,103,Shopping - All Products,35012,1157,288.13
2026-02-24,103,Shopping - All Products,27398,988,277.26
2026-02-25,103,Shopping - All Products,52124,2181,394.22
2026-02-26,103,Shopping - All Products,40333,1345,398.36
2026-02-27,103,Shopping - All Products,33605,1671,307.76
2026-02-28,103,Shopping - All Products,22528,814,275.65
2026-03-01,103,Shopping - All Products,31519,1561,393.53
2026-03-02,103,Shopping - All Products,58080,2447,398.91
2026-03-03,103,Shopping - All Products,30351,631,348.66
2026-03-04,103,Shopping - All Products,45094,1852,393.32
2026-03-05,103,Shopping - All Products,48435,2249,336.27
2026-03-06,103,Shopping - All Products,60811,1350,491.54
2026-03-07,103,Shopping - All Products,33223,1204,341.4
2026-03-08,103,Shopping - All Products,46527,1135,513.41
2026-03-09,103,Shopping - All Products,48863,1242,447.19
2026-03-10,103,Shopping - All Products,67210,1975,480.69
